CustomerID,CustomerName,Segment,City,Region,JoinDate
2002,Robert Rodriguez,Home Office,Detroit,North,2023-10-04
2003,Lisa Wilson,Consumer,Seattle,North,2024-12-02
2004,Lisa Jackson,Corporate,Kansas City,Central,2020-05-02
2005,Susan Taylor,Corporate,Miami,South,2022-11-22
2006,Michael Brown,Consumer,Washington,East,2024-05-29
2007,Elizabeth Wilson,Consumer,Indianapolis,Central,2023-06-27
2008,Elizabeth Moore,Consumer,Phoenix,West,2024-09-06
2009,Lisa Gonzalez,Home Office,Los Angeles,West,2024-11-01
2010,Linda Jackson,Home Office,Chicago,Central,2024-05-02
2011,Barbara Thomas,Consumer,San Francisco,West,2024-04-11
2012,Betty Williams,Consumer,Washington,East,2020-11-15
2013,Chris Davis,Consumer,Atlanta,South,2024-10-03
2014,Mary Thomas,Consumer,Denver,West,2021-11-14
2015,Mary Hernandez,Corporate,Washington,East,2020-12-13
2016,David Miller,Corporate,Indianapolis,Central,2019-04-29
2017,Daniel Davis,Consumer,Denver,West,2022-10-10
2018,Susan Williams,Consumer,Los Angeles,West,2020-06-10
2019,Jennifer Miller,Consumer,Minneapolis,North,2020-08-16
2020,Jessica Garcia,Corporate,Seattle,North,2024-01-08
2021,Lisa Moore,Consumer,Indianapolis,Central,2020-10-30
2022,Susan Martinez,Corporate,Boston,North,2020-07-31
2023,Chris Garcia,Consumer,Washington,East,2023-06-07
2024,Thomas Martin,Consumer,Kansas City,Central,2023-06-05
2025,Ashley Jones,Consumer,San Francisco,West,2022-12-19
2026,Susan Garcia,Consumer,Los Angeles,West,2022-10-29
2027,Matthew Miller,Consumer,Seattle,North,2022-10-05
2028,Patricia Johnson,Corporate,Detroit,North,2022-12-22
2029,Barbara Moore,Home Office,Kansas City,Central,2020-01-05
2030,David Martinez,Home Office,New York,East,2021-06-04
2031,Karen Gonzalez,Home Office,Phoenix,West,2023-05-20
2032,Chris Jones,Consumer,Kansas City,Central,2020-02-18
2033,David Jackson,Consumer,Miami,South,2021-04-06
2034,Chris Jackson,Corporate,Indianapolis,Central,2022-12-19
2035,Jennifer Smith,Corporate,Indianapolis,Central,2021-08-11
2036,Robert Garcia,Consumer,Houston,South,2020-11-27
2037,Paul Johnson,Consumer,Boston,North,2020-02-19
2038,William Martinez,Consumer,Denver,West,2024-07-21
2039,Richard Gonzalez,Corporate,Minneapolis,North,2023-09-03
2040,Thomas Williams,Home Office,Washington,East,2022-10-26
2041,Matthew Jones,Home Office,Atlanta,South,2022-05-18
2042,Matthew Rodriguez,Corporate,Indianapolis,Central,2024-10-04
2043,Jennifer Smith,Home Office,Indianapolis,Central,2023-03-03
2044,Michael Martin,Consumer,Phoenix,West,2024-01-08
2045,Jennifer Smith,Consumer,Dallas,South,2023-06-17
2046,Chris Martinez,Consumer,Philadelphia,East,2019-04-29
2047,Ashley Smith,Corporate,Washington,East,2024-11-25
2048,Richard Johnson,Home Office,Boston,North,2024-08-18
2049,Chris Smith,Home Office,Washington,East,2019-11-27
2050,Jennifer Thomas,Corporate,Denver,West,2024-10-05
2051,Barbara Smith,Corporate,Chicago,Central,2019-09-10
2052,John Wilson,Home Office,Atlanta,South,2020-09-27
2053,Daniel Johnson,Consumer,Seattle,North,2024-03-27
2054,Daniel Martin,Corporate,St. Louis,Central,2021-06-10
2055,Paul Jackson,Corporate,Washington,East,2021-02-28
2056,Susan Johnson,Consumer,New York,East,2023-10-14
2057,John Garcia,Consumer,Kansas City,Central,2022-04-03
2058,Susan Garcia,Corporate,Philadelphia,East,2024-12-06
2059,Sarah Lopez,Consumer,Boston,North,2022-05-02
2060,John Brown,Home Office,Los Angeles,West,2024-06-15
2061,William Jackson,Corporate,Houston,South,2021-05-06
2062,Michael Lopez,Consumer,Minneapolis,North,2019-05-19
2063,Lisa Jones,Consumer,Miami,South,2021-05-28
2064,David Jones,Consumer,Phoenix,West,2021-04-05
2065,David Miller,Consumer,San Francisco,West,2021-05-17
2066,David Williams,Consumer,Washington,East,2024-03-11
2067,Anthony Taylor,Consumer,St. Louis,Central,2023-03-05
2068,Robert Moore,Consumer,Houston,South,2023-08-03
2069,Michael Hernandez,Corporate,Phoenix,West,2022-07-02
2070,Thomas Miller,Consumer,St. Louis,Central,2020-04-12
2071,Ashley Brown,Consumer,Phoenix,West,2019-08-13
2072,Joseph Jackson,Consumer,Dallas,South,2020-10-30
2073,William Brown,Corporate,Indianapolis,Central,2019-08-23
2074,Jessica Hernandez,Consumer,Minneapolis,North,2023-12-28
2075,Elizabeth Garcia,Consumer,Minneapolis,North,2023-04-12
2076,Betty Martin,Consumer,Houston,South,2024-03-09
2077,Jessica Davis,Consumer,Indianapolis,Central,2023-09-28
2078,Nancy Gonzalez,Consumer,Washington,East,2024-09-03
2079,Susan Rodriguez,Home Office,Houston,South,2023-12-26
2080,Thomas Garcia,Home Office,Los Angeles,West,2021-02-06
2081,Robert Hernandez,Corporate,Kansas City,Central,2020-10-29
2082,Betty Jones,Home Office,Seattle,North,2022-09-24
2083,Joseph Smith,Corporate,Denver,West,2021-02-12
2084,Elizabeth Williams,Consumer,Atlanta,South,2022-08-23
2085,Lisa Davis,Consumer,Dallas,South,2020-04-10
2086,Jessica Garcia,Consumer,St. Louis,Central,2019-04-27
2087,Ashley Thomas,Corporate,Denver,West,2021-08-24
2088,Richard Jones,Consumer,San Francisco,West,2020-05-03
2089,Paul Martinez,Home Office,Dallas,South,2022-12-06
2090,Barbara Thomas,Corporate,Denver,West,2020-01-25
2091,Paul Martin,Consumer,Chicago,Central,2021-10-01
2092,William Taylor,Home Office,Miami,South,2023-04-29
2093,Daniel Davis,Consumer,Indianapolis,Central,2020-02-17
2094,Elizabeth Wilson,Consumer,Houston,South,2021-08-19
2095,Robert Martinez,Consumer,San Francisco,West,2024-01-14
2096,Susan Garcia,Consumer,Los Angeles,West,2022-03-11
2097,Betty Williams,Consumer,Chicago,Central,2024-06-23
2098,Jennifer Hernandez,Consumer,Detroit,North,2019-05-27
2099,James Thomas,Corporate,Indianapolis,Central,2024-05-12
2100,Elizabeth Wilson,Consumer,Denver,West,2019-11-16
2101,Barbara Thomas,Corporate,Detroit,North,2024-11-22
2102,Betty Garcia,Home Office,St. Louis,Central,2020-07-07
2103,Robert Smith,Consumer,Indianapolis,Central,2020-02-28
2104,Thomas Martin,Corporate,St. Louis,Central,2021-06-24
2105,Joseph Martinez,Consumer,Denver,West,2019-10-22
2106,Mary Martin,Corporate,Denver,West,2023-05-19
2107,Nancy Martinez,Corporate,Charlotte,East,2023-01-18
2108,Elizabeth Lopez,Consumer,Boston,North,2021-04-08
2109,Daniel Johnson,Consumer,Phoenix,West,2022-08-08
2110,Linda Garcia,Consumer,New York,East,2023-09-15
2111,Daniel Thomas,Consumer,Minneapolis,North,2020-11-19
2112,Matthew Martin,Consumer,Washington,East,2024-05-26
2113,John Hernandez,Consumer,Indianapolis,Central,2019-09-20
2114,Thomas Williams,Consumer,Houston,South,2023-07-19
2115,James Garcia,Home Office,Charlotte,East,2023-10-04
2116,Patricia Miller,Consumer,New York,East,2024-02-15
2117,Barbara Jackson,Consumer,Philadelphia,East,2019-10-24
2118,David Taylor,Corporate,Phoenix,West,2021-05-06
2119,Nancy Martinez,Consumer,Indianapolis,Central,2021-04-18
2120,Betty Wilson,Corporate,San Francisco,West,2019-06-22
2121,Karen Hernandez,Consumer,Washington,East,2024-06-13
2122,Linda Williams,Corporate,Houston,South,2022-11-26
2123,Daniel Martin,Consumer,Indianapolis,Central,2023-12-25
2124,William Hernandez,Consumer,Denver,West,2019-05-28
2125,Sandra Thomas,Consumer,San Francisco,West,2024-06-11
2126,Richard Johnson,Corporate,Dallas,South,2022-02-17
2127,Sarah Lopez,Consumer,Chicago,Central,2024-09-19
2128,Elizabeth Hernandez,Consumer,St. Louis,Central,2022-09-03
2129,Karen Jackson,Consumer,Los Angeles,West,2021-01-04
2130,Anthony Smith,Corporate,Charlotte,East,2023-12-03
2131,Richard Moore,Consumer,Charlotte,East,2021-11-23
2132,Richard Miller,Consumer,Chicago,Central,2020-05-08
2133,Sandra Garcia,Corporate,Boston,North,2021-04-07
2134,Anthony Miller,Consumer,Denver,West,2023-03-18
2135,Anthony Lopez,Corporate,St. Louis,Central,2022-11-05
2136,Sandra Gonzalez,Consumer,Charlotte,East,2021-10-15
2137,Jennifer Garcia,Consumer,Phoenix,West,2024-04-20
2138,Daniel Garcia,Corporate,Boston,North,2024-06-19
2139,Susan Wilson,Consumer,Detroit,North,2023-12-14
2140,Karen Martin,Consumer,Minneapolis,North,2020-10-25
2141,William Martin,Consumer,Detroit,North,2019-07-09
2142,Barbara Smith,Corporate,Indianapolis,Central,2020-04-13
2143,Joseph Lopez,Corporate,San Francisco,West,2021-01-27
2144,Ashley Miller,Consumer,Atlanta,South,2024-07-23
2145,Michael Jackson,Consumer,New York,East,2019-08-11
2146,Betty Garcia,Home Office,Dallas,South,2021-12-22
2147,Sandra Garcia,Consumer,Chicago,Central,2022-12-23
2148,Nancy Wilson,Home Office,Seattle,North,2019-08-17
2149,Betty Wilson,Home Office,Denver,West,2020-01-20
2150,Joseph Thomas,Home Office,Chicago,Central,2019-07-13
2151,Mark Johnson,Consumer,Boston,North,2023-09-24
2152,Betty Brown,Consumer,Indianapolis,Central,2024-01-26
2153,Barbara Wilson,Corporate,New York,East,2021-02-27
2154,Michael Rodriguez,Consumer,Atlanta,South,2024-09-03
2155,Anthony Davis,Corporate,Detroit,North,2024-10-10
2156,William Anderson,Corporate,Washington,East,2024-04-01
2157,Anthony Jones,Consumer,St. Louis,Central,2019-08-31
2158,Paul Lopez,Consumer,New York,East,2021-09-28
2159,Chris Martinez,Consumer,Washington,East,2021-01-14
2160,Lisa Jones,Consumer,Phoenix,West,2020-12-29
2161,Daniel Davis,Consumer,Charlotte,East,2022-02-23
2162,Chris Smith,Consumer,Miami,South,2020-12-04
2163,Karen Garcia,Home Office,Indianapolis,Central,2024-08-11
2164,Richard Thomas,Corporate,Miami,South,2023-06-18
2165,Jessica Gonzalez,Consumer,Indianapolis,Central,2021-03-25
2166,Elizabeth Miller,Consumer,Boston,North,2021-10-13
2167,Barbara Thomas,Consumer,New York,East,2021-06-21
2168,Barbara Johnson,Consumer,Minneapolis,North,2021-07-14
2169,John Rodriguez,Consumer,Boston,North,2024-12-14
2170,Joseph Jackson,Consumer,Chicago,Central,2019-11-22
2171,Matthew Davis,Consumer,Miami,South,2021-04-24
2172,Karen Rodriguez,Consumer,San Francisco,West,2019-09-18
2173,Paul Jones,Consumer,Minneapolis,North,2019-12-23
2174,Linda Jackson,Corporate,Minneapolis,North,2021-10-25
2175,Sarah Johnson,Consumer,Denver,West,2020-05-13
2176,Patricia Anderson,Consumer,Minneapolis,North,2024-08-17
2177,Karen Thomas,Consumer,Houston,South,2021-09-03
2178,Lisa Anderson,Corporate,Detroit,North,2020-07-06
2179,David Wilson,Corporate,Dallas,South,2019-04-09
2180,Thomas Thomas,Consumer,San Francisco,West,2022-12-13
2181,William Rodriguez,Corporate,Washington,East,2022-01-20
2182,Patricia Garcia,Consumer,St. Louis,Central,2024-03-13
2183,Jennifer Garcia,Consumer,Charlotte,East,2024-10-27
2184,Ashley Anderson,Consumer,Phoenix,West,2020-04-28
2185,Anthony Brown,Corporate,Kansas City,Central,2021-06-07
2186,Elizabeth Hernandez,Corporate,Miami,South,2024-11-21
2187,Ashley Martin,Consumer,Los Angeles,West,2022-08-18
2188,Michael Gonzalez,Corporate,Miami,South,2021-01-06
2189,Thomas Thomas,Corporate,Atlanta,South,2022-11-30
2190,Ashley Rodriguez,Consumer,Phoenix,West,2021-10-29
2191,Elizabeth Hernandez,Corporate,Washington,East,2020-11-20
2192,Susan Jackson,Consumer,Charlotte,East,2022-09-19
2193,Mary Wilson,Consumer,Los Angeles,West,2023-10-18
2194,James Miller,Consumer,Dallas,South,2022-05-04
2195,James Hernandez,Consumer,Washington,East,2023-06-14
2196,Betty Miller,Corporate,Phoenix,West,2021-07-01
2197,John Davis,Consumer,Phoenix,West,2020-06-17
2198,Anthony Gonzalez,Corporate,Denver,West,2019-10-12
2199,Karen Jackson,Consumer,San Francisco,West,2022-05-28
2200,David Moore,Consumer,Seattle,North,2023-02-08
2201,Robert Williams,Consumer,New York,East,2024-07-21
2202,Chris Martinez,Consumer,San Francisco,West,2020-12-13
2203,Linda Hernandez,Consumer,Chicago,Central,2024-03-06
2204,Robert Williams,Home Office,Washington,East,2019-07-05
2205,Lisa Miller,Consumer,Washington,East,2024-04-06
2206,Barbara Hernandez,Consumer,San Francisco,West,2024-06-06
2207,Robert Brown,Corporate,Washington,East,2019-07-10
2208,Betty Johnson,Home Office,Denver,West,2024-09-19
2209,Chris Wilson,Home Office,Boston,North,2019-06-12
2210,Elizabeth Jackson,Consumer,St. Louis,Central,2024-10-12
2211,Sarah Brown,Consumer,Seattle,North,2020-04-18
2212,Karen Miller,Corporate,Chicago,Central,2024-07-07
2213,Joseph Jones,Corporate,Phoenix,West,2024-06-26
2214,Joseph Taylor,Corporate,Minneapolis,North,2023-01-27
2215,Chris Martinez,Consumer,Los Angeles,West,2023-10-07
2216,Linda Hernandez,Consumer,Los Angeles,West,2019-05-11
2217,Sarah Anderson,Corporate,Philadelphia,East,2022-12-04
2218,Michael Jones,Consumer,Miami,South,2020-12-22
2219,Sarah Martin,Home Office,Houston,South,2019-07-23
2220,John Hernandez,Home Office,Minneapolis,North,2023-03-04
2221,Elizabeth Garcia,Consumer,Atlanta,South,2021-07-11
2222,Anthony Lopez,Consumer,Philadelphia,East,2021-09-12
2223,James Anderson,Home Office,Los Angeles,West,2023-06-21
2224,Joseph Anderson,Consumer,Dallas,South,2019-10-25
2225,John Garcia,Consumer,Dallas,South,2020-08-29
2226,Anthony Miller,Consumer,Chicago,Central,2021-02-02
2227,Susan Miller,Consumer,Phoenix,West,2022-10-25
2228,David Taylor,Consumer,Boston,North,2024-08-15
2229,Richard Wilson,Consumer,Los Angeles,West,2019-05-06
2230,Elizabeth Williams,Consumer,Boston,North,2023-04-22
2231,Daniel Gonzalez,Home Office,Philadelphia,East,2020-03-17
2232,Mary Jones,Home Office,Boston,North,2022-11-21
2233,Thomas Jones,Consumer,Houston,South,2020-09-12
2234,Karen Miller,Home Office,Los Angeles,West,2019-12-13
2235,Mark Garcia,Consumer,Washington,East,2023-12-01
2236,Barbara Brown,Corporate,Atlanta,South,2021-04-19
2237,Elizabeth Gonzalez,Corporate,Detroit,North,2021-07-20
2238,Betty Smith,Consumer,Washington,East,2019-08-01
2239,Ashley Wilson,Consumer,Los Angeles,West,2020-11-18
2240,Patricia Smith,Consumer,San Francisco,West,2021-01-13
2241,John Brown,Home Office,Houston,South,2023-12-21
2242,Robert Martin,Home Office,Denver,West,2024-03-14
2243,Jessica Rodriguez,Consumer,Boston,North,2024-08-08
2244,Jessica Thomas,Corporate,St. Louis,Central,2020-05-05
2245,Linda Taylor,Consumer,Kansas City,Central,2020-09-03
2246,Lisa Brown,Corporate,Atlanta,South,2020-03-08
2247,Linda Rodriguez,Consumer,New York,East,2022-01-24
2248,Nancy Jackson,Consumer,Washington,East,2024-06-11
2249,William Wilson,Consumer,St. Louis,Central,2020-09-27
2250,Daniel Johnson,Corporate,Houston,South,2023-08-01
2251,Daniel Johnson,Home Office,Houston,South,2020-11-12
2252,William Smith,Consumer,Atlanta,South,2023-09-18
2253,Daniel Jackson,Consumer,Phoenix,West,2021-05-15
2254,Sarah Anderson,Consumer,Dallas,South,2022-03-18
2255,Paul Garcia,Consumer,Washington,East,2023-01-17
2256,Nancy Hernandez,Corporate,Denver,West,2020-05-06
2257,Susan Smith,Home Office,New York,East,2023-05-12
2258,Joseph Brown,Consumer,Houston,South,2021-10-23
2259,Elizabeth Anderson,Consumer,Philadelphia,East,2023-02-28
2260,Mark Taylor,Consumer,Minneapolis,North,2023-09-21
2261,Lisa Lopez,Consumer,Houston,South,2021-06-28
2262,Sarah Davis,Corporate,Houston,South,2023-05-01
2263,Jennifer Brown,Corporate,Kansas City,Central,2023-06-18
2264,Sarah Martin,Consumer,Kansas City,Central,2020-12-19
2265,Richard Martinez,Consumer,Miami,South,2019-10-24
2266,Joseph Hernandez,Consumer,Indianapolis,Central,2024-08-09
2267,David Moore,Corporate,New York,East,2020-02-07
2268,Anthony Wilson,Consumer,Houston,South,2019-12-05
2269,Richard Garcia,Corporate,San Francisco,West,2021-12-25
2270,Mark Lopez,Consumer,San Francisco,West,2022-01-19
2271,Patricia Jackson,Home Office,Philadelphia,East,2023-10-07
2272,Robert Rodriguez,Corporate,Atlanta,South,2024-03-27
2273,Thomas Brown,Corporate,Seattle,North,2022-10-02
2274,Nancy Anderson,Consumer,Indianapolis,Central,2021-11-13
2275,John Hernandez,Home Office,Detroit,North,2020-12-26
2276,Patricia Anderson,Consumer,Detroit,North,2022-02-16
2277,Linda Taylor,Consumer,Dallas,South,2022-07-12
2278,Sandra Thomas,Home Office,St. Louis,Central,2021-12-20
2279,Daniel Brown,Home Office,Denver,West,2019-11-25
2280,Daniel Taylor,Consumer,Washington,East,2022-01-31
2281,James Brown,Corporate,Washington,East,2020-03-12
2282,Linda Jackson,Consumer,San Francisco,West,2024-10-24
2283,Sarah Martin,Home Office,New York,East,2024-09-25
2284,Karen Brown,Consumer,Denver,West,2019-09-26
2285,Anthony Davis,Consumer,Seattle,North,2020-07-31
2286,Matthew Johnson,Consumer,Indianapolis,Central,2023-09-05
2287,Richard Wilson,Corporate,Denver,West,2019-09-06
2288,James Hernandez,Consumer,Minneapolis,North,2021-04-16
2289,Sandra Rodriguez,Consumer,Los Angeles,West,2024-05-20
2290,David Anderson,Corporate,Washington,East,2022-01-19
2291,Anthony Garcia,Consumer,Charlotte,East,2022-03-19
2292,Anthony Lopez,Corporate,St. Louis,Central,2023-10-06
2293,William Lopez,Corporate,Dallas,South,2020-04-05
2294,Patricia Williams,Corporate,Miami,South,2022-09-10
2295,Anthony Gonzalez,Consumer,Charlotte,East,2021-05-08
2296,Betty Anderson,Home Office,Phoenix,West,2023-01-16
2297,James Brown,Consumer,Atlanta,South,2022-11-19
2298,Richard Martin,Corporate,Washington,East,2021-04-04
2299,Matthew Martin,Home Office,Houston,South,2020-04-11
2300,Matthew Hernandez,Consumer,Phoenix,West,2020-11-24
2301,Patricia Martinez,Corporate,San Francisco,West,2023-08-01
2302,Joseph Johnson,Consumer,Boston,North,2021-10-13
2303,Jessica Davis,Home Office,Miami,South,2019-07-23
2304,Joseph Miller,Consumer,Atlanta,South,2021-10-18
2305,Sandra Martin,Consumer,Philadelphia,East,2019-07-01
2306,Susan Garcia,Home Office,Denver,West,2021-06-02
2307,Lisa Rodriguez,Corporate,Indianapolis,Central,2023-08-09
2308,Barbara Lopez,Home Office,Washington,East,2024-02-06
2309,John Jones,Consumer,Miami,South,2023-04-08
2310,Ashley Taylor,Corporate,Atlanta,South,2020-05-06
2311,Betty Martin,Consumer,St. Louis,Central,2020-06-09
2312,David Jackson,Home Office,Philadelphia,East,2024-06-24
2313,Chris Wilson,Consumer,Denver,West,2024-11-02
2314,Sarah Johnson,Home Office,Houston,South,2024-04-16
2315,Nancy Lopez,Consumer,San Francisco,West,2019-12-24
2316,Matthew Martin,Consumer,Washington,East,2019-07-28
2317,Nancy Anderson,Consumer,Dallas,South,2021-09-04
2318,Chris Taylor,Home Office,Washington,East,2021-11-14
2319,Karen Johnson,Corporate,Miami,South,2019-05-04
2320,Karen Williams,Consumer,New York,East,2020-01-22
2321,Karen Garcia,Home Office,Atlanta,South,2022-01-20
2322,William Williams,Consumer,Detroit,North,2020-08-08
2323,Richard Thomas,Consumer,Denver,West,2023-11-01
2324,Elizabeth Lopez,Consumer,Philadelphia,East,2020-05-03
2325,John Garcia,Consumer,Phoenix,West,2024-11-12
2326,Daniel Williams,Consumer,Atlanta,South,2023-03-15
2327,Paul Martin,Consumer,Boston,North,2019-06-29
2328,Patricia Garcia,Consumer,Chicago,Central,2023-06-13
2329,William Gonzalez,Consumer,Chicago,Central,2019-04-26
2330,Jennifer Miller,Corporate,St. Louis,Central,2020-01-16
2331,Barbara Brown,Home Office,San Francisco,West,2021-09-17
2332,Paul Anderson,Corporate,Miami,South,2021-03-31
2333,James Martin,Consumer,Atlanta,South,2024-04-03
2334,Ashley Martinez,Consumer,Chicago,Central,2022-10-04
2335,Jessica Miller,Corporate,Atlanta,South,2020-05-19
2336,Ashley Moore,Home Office,St. Louis,Central,2024-05-12
2337,William Davis,Consumer,Los Angeles,West,2019-12-31
2338,Betty Gonzalez,Consumer,Dallas,South,2021-05-17
2339,Sandra Taylor,Consumer,Detroit,North,2020-05-15
